  1  0
  0  0  1 -1  0  0  0  0   -0.0000010   -0.0000000
  0  0 10-19  0  3  0  0   -0.0000002   -0.0000007
  0  5 -8  0  0  0  0  0   -0.0000002   -0.0000007
  0  0  2  0  0 -2  0  0   -0.0000009   -0.0000000
  0  0  1  0  0  0  0  0   -0.0000004   -0.0000005
  0  0  3  0 -4  0  0  0   -0.0000007   -0.0000001
  0  7 -7  0  0  0  0  0    0.0000007   -0.0000000
  0  0  3 -4  0  0  0  0   -0.0000004    0.0000003
  0  4 -5  0  0  0  0  0   -0.0000000    0.0000006
  0  0  1  0 -3  0  0  0   -0.0000003    0.0000004
  0  4 -6  0  0  0  0  0   -0.0000005    0.0000001
  0  0  2  0 -4  0  0  0   -0.0000005   -0.0000002
  0  0  2  0 -1  0  0  0    0.0000004   -0.0000001
  0  0  3 -6  0  0  0  0   -0.0000000    0.0000005
  0  0  4 -7  0  0  0  0   -0.0000000    0.0000005
  0  8 -8  0  0  0  0  0    0.0000005   -0.0000000
  1  0 -1  0  0  0  0  0    0.0000005   -0.0000000
  0  0  0  0  2  0  0  0   -0.0000004    0.0000001
  0  0  3 -3  0  0  0  0   -0.0000004   -0.0000000
  0  1 -2  0  0  0  0  0    0.0000003   -0.0000001
  0  0  4  0 -4  0  0  0   -0.0000004    0.0000000
  0  0  5 -9  0  0  0  0    0.0000001    0.0000003
  0  5 -6  0  0  0  0  0   -0.0000000    0.0000004
  0  0  4 -5  0  0  0  0   -0.0000002    0.0000001
  0  0  3  0 -2  0  0  0    0.0000002    0.0000002
  0  9 -9  0  0  0  0  0    0.0000003   -0.0000000
  0  0  4 -6  0  0  0  0   -0.0000001    0.0000002
  0  0  6-11  0  0  0  0    0.0000002    0.0000001
  0  0  4 -8  1  5  0  0   -0.0000000    0.0000002
  0  6 -7  0  0  0  0  0   -0.0000000    0.0000002
  0  0  3 -6  2  0  0  0   -0.0000002    0.0000001
  0  0  7-13  0  0  0  0    0.0000002    0.0000000
  0  0  0  1  0  0  0  0   -0.0000001   -0.0000001
  0  0  4 -4  0  0  0  0   -0.0000002   -0.0000000
  0 10-10  0  0  0  0  0    0.0000002   -0.0000000
  0  3 -5  0  2  0  0  0    0.0000002   -0.0000000
  0  0  2  0  0 -3  0  0    0.0000000   -0.0000002
  0  7 -8  0  0  0  0  0   -0.0000000    0.0000002
999999999999999999999999    0.0          0.0
  3  0
  0  2 -3  0  0  0  0  0    0.0000000   -0.0000199
  0  0  1  0 -2  0  0  0   -0.0000000    0.0000186
  0  0  0  0  1  0  0  0   -0.0000003   -0.0000150
  0  1 -2  0  0  0  0  0    0.0000000    0.0000082
  0  1  0  0  0  0  0  0   -0.0000000    0.0000048
  0  3 -4  0  0  0  0  0    0.0000000   -0.0000048
  0  0  1 -2  0  0  0  0    0.0000001   -0.0000044
  0  0  1  0 -3  0  0  0   -0.0000006    0.0000035
  0  0  0  0  2  0  0  0    0.0000022   -0.0000016
  0  3 -5  0  0  0  0  0   -0.0000029   -0.0000001
  0  4 -5  0  0  0  0  0    0.0000000   -0.0000023
  0  0  2  0 -3  0  0  0    0.0000000    0.0000021
  0  0  3  0 -2  0  0  0   -0.0000000    0.0000018
  0  0  2 -4  0  0  0  0   -0.0000005   -0.0000008
  0  5 -6  0  0  0  0  0    0.0000000   -0.0000013
  0  0  0  0  0  1  0  0   -0.0000000   -0.0000010
  0  0  1  0  0 -2  0  0   -0.0000000    0.0000008
  0  6 -7  0  0  0  0  0    0.0000000   -0.0000008
  0  4 -6  0  0  0  0  0    0.0000007    0.0000000
  0  0  1  0 -1  0  0  0   -0.0000001   -0.0000007
  0  0  1  0  0  0  0  0   -0.0000000    0.0000007
  0  0  2  0 -4  0  0  0   -0.0000001    0.0000005
  0  0  1  0 -4  0  0  0   -0.0000002    0.0000004
  0  0  2 -3  0  0  0  0   -0.0000000    0.0000005
  0  0  0  0  2 -5  0  0    0.0000004   -0.0000002
  0  7 -8  0  0  0  0  0    0.0000000   -0.0000005
  0  5 -8  0  0  0  0  0    0.0000001    0.0000004
  0  0  3 -5  0  0  0  0    0.0000002    0.0000003
  0  2 -4  0  0  0  0  0   -0.0000004   -0.0000000
  0  0  0  0  3  0  0  0    0.0000002   -0.0000002
  1  0  0  0  0  0  0  0   -0.0000000    0.0000004
  0  0  3 -6  0  0  0  0   -0.0000002   -0.0000001
  0  0  3  0 -4  0  0  0   -0.0000000    0.0000003
  0  0  4  0 -3  0  0  0    0.0000000    0.0000003
  0  8 -9  0  0  0  0  0    0.0000000   -0.0000003
  0  5 -7  0  0  0  0  0    0.0000003    0.0000000
  0  0  2  0 -2  0  0  0    0.0000002   -0.0000001
  0  0  3  0 -3  0  0  0   -0.0000000    0.0000003
  0  0  1  0  1  0  0  0   -0.0000000   -0.0000002
  0  0  0  0  0  2  0  0    0.0000002   -0.0000001
  0  0  1 -3  0  0  0  0   -0.0000001   -0.0000002
  0  0  4 -7  0  0  0  0    0.0000002    0.0000001
  0  8-13  0  0  0  0  0   -0.0000001   -0.0000002
  0  9-10  0  0  0  0  0    0.0000000   -0.0000002
  0  1 -1  0  0  0  0  0   -0.0000002   -0.0000000
  0  0  3 -4  0  0  0  0    0.0000000    0.0000002
  1  0 -2  0  0  0  0  0    0.0000000    0.0000002
  0  0  0  1  0  0  0  0   -0.0000000   -0.0000002
  0  6 -8  0  0  0  0  0    0.0000002    0.0000000
  0  0  4 -6  0  0  0  0    0.0000001    0.0000001
  0  0  1  0  0 -3  0  0   -0.0000002   -0.0000000
  0  1 -3  0  0  0  0  0   -0.0000002    0.0000000
  0  3 -2  0  0  0  0  0   -0.0000000   -0.0000001
  0  4 -3  0  0  0  0  0   -0.0000000   -0.0000001
  0  0  2  0 -1  0  0  0   -0.0000000   -0.0000001
  0 10-11  0  0  0  0  0    0.0000000   -0.0000001
  0  4 -7  0  0  0  0  0   -0.0000000   -0.0000001
  0  0  3  0 -5  0  0  0   -0.0000000    0.0000001
  0  5 -4  0  0  0  0  0   -0.0000000   -0.0000001
  0  0  1  0 -4  5  0  0   -0.0000000   -0.0000001
  0  0  1  0  0 -5  0  0   -0.0000000    0.0000001
  0  7 -9  0  0  0  0  0    0.0000001    0.0000000
999999999999999999999999    0.0          0.0
  4  0
  0  2 -3  0  0  0  0  0    0.0000199    0.0000000
  0  0  1  0 -2  0  0  0   -0.0000186   -0.0000000
  0  0  0  0  1  0  0  0   -0.0000151    0.0000001
  0  1 -2  0  0  0  0  0   -0.0000082   -0.0000000
  0  3 -4  0  0  0  0  0    0.0000048    0.0000000
  0  1  0  0  0  0  0  0    0.0000048   -0.0000000
  0  0  1 -2  0  0  0  0    0.0000045   -0.0000000
  0  0  1  0 -3  0  0  0   -0.0000035   -0.0000006
  0  0  0  0  2  0  0  0   -0.0000017   -0.0000022
  0  3 -5  0  0  0  0  0    0.0000001   -0.0000029
  0  4 -5  0  0  0  0  0    0.0000023   -0.0000000
  0  0  2  0 -3  0  0  0   -0.0000021   -0.0000000
  0  0  3  0 -2  0  0  0    0.0000018    0.0000000
  0  0  2 -4  0  0  0  0    0.0000008   -0.0000005
  0  5 -6  0  0  0  0  0    0.0000013   -0.0000000
  0  0  0  0  0  1  0  0   -0.0000010    0.0000000
  0  0  1  0  0 -2  0  0   -0.0000008    0.0000000
  0  6 -7  0  0  0  0  0    0.0000008   -0.0000000
  0  4 -6  0  0  0  0  0   -0.0000000    0.0000007
  0  0  1  0  0  0  0  0    0.0000007   -0.0000000
  0  0  2  0 -4  0  0  0   -0.0000005   -0.0000001
  0  0  1  0 -4  0  0  0   -0.0000004   -0.0000002
  0  0  0  0  2 -5  0  0    0.0000002    0.0000004
  0  0  2 -3  0  0  0  0   -0.0000006    0.0000000
  0  7 -8  0  0  0  0  0    0.0000005   -0.0000000
  0  5 -8  0  0  0  0  0   -0.0000004    0.0000001
  0  2 -4  0  0  0  0  0    0.0000000   -0.0000004
  0  0  3 -5  0  0  0  0   -0.0000003    0.0000002
  0  0  0  0  3  0  0  0   -0.0000002   -0.0000002
  0  0  3  0 -3  0  0  0    0.0000003    0.0000001
  1  0  0  0  0  0  0  0    0.0000004   -0.0000000
  0  0  3 -6  0  0  0  0    0.0000001   -0.0000002
  0  0  4  0 -3  0  0  0    0.0000003   -0.0000000
  0  8 -9  0  0  0  0  0    0.0000003   -0.0000000
  0  5 -7  0  0  0  0  0   -0.0000000    0.0000003
  0  0  3  0 -4  0  0  0   -0.0000003    0.0000000
  0  0  1  0  1  0  0  0   -0.0000002    0.0000000
  0  0  0  0  0  2  0  0   -0.0000001   -0.0000002
  0  0  1  0 -1  0  0  0    0.0000001   -0.0000002
  0  0  1 -3  0  0  0  0    0.0000002   -0.0000001
  0  0  4 -7  0  0  0  0   -0.0000001    0.0000001
  0  8-13  0  0  0  0  0    0.0000002   -0.0000001
  0  9-10  0  0  0  0  0    0.0000002   -0.0000000
  0  0  2  0 -2  0  0  0    0.0000001   -0.0000001
  0  0  0  1  0  0  0  0   -0.0000002   -0.0000000
  1  0 -2  0  0  0  0  0   -0.0000002   -0.0000000
  0  0  3 -4  0  0  0  0   -0.0000002   -0.0000000
  0  6 -8  0  0  0  0  0   -0.0000000    0.0000002
  0  3 -2  0  0  0  0  0   -0.0000002   -0.0000000
  0  0  1  0  0 -3  0  0    0.0000000   -0.0000002
  0  4 -3  0  0  0  0  0   -0.0000002   -0.0000000
  0  0  4 -6  0  0  0  0   -0.0000001    0.0000001
  0  1 -3  0  0  0  0  0   -0.0000000   -0.0000002
  0 10-11  0  0  0  0  0    0.0000001   -0.0000000
  0  0  2  0 -1  0  0  0   -0.0000001    0.0000000
  0  5 -4  0  0  0  0  0   -0.0000001   -0.0000000
  0  4 -7  0  0  0  0  0    0.0000001   -0.0000000
  0  0  1  0  0 -5  0  0   -0.0000001   -0.0000000
  0  0  1  0 -4  5  0  0    0.0000001   -0.0000000
  0  7 -9  0  0  0  0  0   -0.0000000    0.0000001
999999999999999999999999    0.0          0.0
  5  0
  0  3 -5  0  0  0  0  0    0.0000005   -0.0000001
  0  0  0  0  2  0  0  0   -0.0000004    0.0000001
  0  1 -1  0  0  0  0  0   -0.0000002    0.0000000
  0  2 -2  0  0  0  0  0   -0.0000001   -0.0000000
999999999999999999999999    0.0          0.0
  6  0
  0  3 -5  0  0  0  0  0    0.0000001    0.0000005
  0  0  0  0  2  0  0  0    0.0000001    0.0000004
  0  2 -4  0  0  0  0  0    0.0000000    0.0000001
999999999999999999999999    0.0          0.0
