,number,provisional_desig,year,obs
1412708,339,K09K010,2009,G96
1412709,339,K09K010,2009,G96
1412710,339,K09K010,2009,G96
1412711,339,K09K010,2009,G96
1412712,339,K09K010,2009,G96
1412713,339,K09K010,2009,G96
1412714,339,K09K010,2009,G96
1412715,339,K09K010,2009,G96
1412716,339,K09K010,2009,G96
1412717,339,K09K010,2009,G96
1412718,339,K09K010,2009,G96
1412728,339,K09K010,2009,G96
1412729,339,K09K010,2009,G96
1412730,339,K09K010,2009,G96
1412731,339,K09K010,2009,G96
1412732,339,K09K010,2009,G96
1412733,339,K09K010,2009,G96
1412734,339,K09K010,2009,G96
1412735,339,K09K010,2009,G96
1412736,339,K09K010,2009,G96
1412737,339,K09K010,2009,G96
1412738,339,K09K010,2009,G96
1412739,339,K09K010,2009,G96
1412761,339,K09K010,2009,703
1412762,339,K09K010,2009,703
1412769,339,K09K010,2009,703
1412770,339,K09K010,2009,703
1412771,339,K09K010,2009,703
1412772,339,K09K010,2009,703
1412862,340,K08T010,2008,G96
1412863,340,K08T010,2008,G96
1412864,340,K08T010,2008,G96
1412865,340,K08T010,2008,G96
1412886,340,K08T010,2008,G96
1412888,340,K08T010,2008,G96
1412889,340,K08T010,2008,G96
1412890,340,K08T010,2008,G96
1412934,340,K08T010,2008,G96
1412935,340,K08T010,2008,G96
1412936,340,K08T010,2008,G96
1412937,340,K08T010,2008,G96
1413007,340,K08T010,2008,G96
1413008,340,K08T010,2008,G96
1413009,340,K08T010,2008,G96
1413010,340,K08T010,2008,G96
1413055,340,K08T010,2008,G96
1413056,340,K08T010,2008,G96
1413057,340,K08T010,2008,G96
1413190,341,K07R030,2007,G96
1413191,341,K07R030,2007,G96
1413192,341,K07R030,2007,G96
1413193,341,K07R030,2007,G96
1413194,341,K07R030,2007,G96
1413195,341,K07R030,2007,G96
1413196,341,K07R030,2007,G96
1413197,341,K07R030,2007,G96
1413198,341,K07R030,2007,G96
1413199,341,K07R030,2007,G96
1413200,341,K07R030,2007,G96
1413201,341,K07R030,2007,G96
1413205,341,K07R030,2007,G96
1413206,341,K07R030,2007,G96
1413207,341,K07R030,2007,G96
1413208,341,K07R030,2007,G96
1413214,341,K07R030,2007,G96
1413215,341,K07R030,2007,G96
1413216,341,K07R030,2007,G96
1413217,341,K07R030,2007,G96
1413299,341,K07R030,2007,G96
1413300,341,K07R030,2007,G96
1413301,341,K07R030,2007,G96
1413302,341,K07R030,2007,G96
1413303,341,K07R030,2007,G96
1413304,341,K07R030,2007,G96
1413305,341,K07R030,2007,G96
1413306,341,K07R030,2007,G96
1414405,344,K05S030,2005,G96
1414407,344,K05S030,2005,G96
1414408,344,K05S030,2005,G96
1414409,344,K05S030,2005,G96
1414500,344,K05S030,2005,703
1414501,344,K05S030,2005,703
1414502,344,K05S030,2005,703
1414503,344,K05S030,2005,703
1414516,344,K05S030,2005,703
1414517,344,K05S030,2005,703
1414542,344,K05S030,2005,G96
1414543,344,K05S030,2005,G96
1414544,344,K05S030,2005,G96
1414545,344,K05S030,2005,G96
1414554,344,K05S030,2005,G96
1414556,344,K05S030,2005,G96
1414559,344,K05S030,2005,G96
1414561,344,K05S030,2005,G96
1414649,344,K05S030,2006,703
1414650,344,K05S030,2006,703
1414651,344,K05S030,2006,703
1414652,344,K05S030,2006,703
1414926,345,K08SG4H,2008,G96
1414927,345,K08SG4H,2008,G96
1414928,345,K08SG4H,2008,G96
1414929,345,K08SG4H,2008,G96
1414943,345,K08SG4H,2008,703
1414944,345,K08SG4H,2008,703
1414945,345,K08SG4H,2008,703
1414946,345,K08SG4H,2008,703
1414947,345,K08SG4H,2008,G96
1414948,345,K08SG4H,2008,G96
1414949,345,K08SG4H,2008,G96
1414950,345,K08SG4H,2008,G96
1414951,345,K08SG4H,2008,G96
1414952,345,K08SG4H,2008,G96
1414953,345,K08SG4H,2008,G96
1414961,345,K08SG4H,2008,G96
1414962,345,K08SG4H,2008,G96
1414963,345,K08SG4H,2008,G96
1415091,346,K07T060,2007,703
1415092,346,K07T060,2007,703
1415093,346,K07T060,2007,703
1415094,346,K07T060,2007,703
1415095,346,K07T060,2007,703
1415096,346,K07T060,2007,703
1415100,346,K07T060,2007,G96
1415101,346,K07T060,2007,G96
1415102,346,K07T060,2007,G96
1415103,346,K07T060,2007,G96
1415110,346,K07T060,2007,G96
1415111,346,K07T060,2007,G96
1415112,346,K07T060,2007,G96
1415113,346,K07T060,2007,G96
1415141,346,K07T060,2007,G96
1415142,346,K07T060,2007,G96
1415143,346,K07T060,2007,G96
1415144,346,K07T060,2007,G96
1415145,346,K07T060,2007,G96
1415146,346,K07T060,2007,G96
1415147,346,K07T060,2007,G96
1415148,346,K07T060,2007,G96
1415161,346,K07T060,2007,703
1415163,346,K07T060,2007,703
1415164,346,K07T060,2007,703
1415166,346,K07T060,2007,703
1415169,346,K07T060,2007,703
1415170,346,K07T060,2007,703
1415171,346,K07T060,2007,703
1415172,346,K07T060,2007,703
1415184,346,K07T060,2007,G96
1415185,346,K07T060,2007,G96
1415186,346,K07T060,2007,G96
1415187,346,K07T060,2007,G96
1415188,346,K07T060,2007,703
1415189,346,K07T060,2007,703
1415190,346,K07T060,2007,703
1415191,346,K07T060,2007,703
1415209,346,K07T060,2007,703
1415210,346,K07T060,2007,703
1415211,346,K07T060,2007,703
1415212,346,K07T060,2007,703
1415219,346,K07T060,2007,703
1415220,346,K07T060,2007,703
1415221,346,K07T060,2007,703
1415236,346,K07T060,2007,G96
1415237,346,K07T060,2007,G96
1415238,346,K07T060,2007,G96
1415239,346,K07T060,2007,G96
1415297,346,K07T060,2008,G96
1415298,346,K07T060,2008,G96
1415299,346,K07T060,2008,G96
1415300,346,K07T060,2008,G96
1415301,346,K07T060,2008,G96
1415302,346,K07T060,2008,G96
1415303,346,K07T060,2008,G96
1415304,346,K07T060,2008,G96
1415327,346,K07T060,2008,703
1415328,346,K07T060,2008,703
1415329,346,K07T060,2008,703
1415330,346,K07T060,2008,703
1415353,346,K07T060,2008,703
1415354,346,K07T060,2008,703
1415355,346,K07T060,2008,703
1415356,346,K07T060,2008,703
1415362,346,K07T060,2008,703
1415363,346,K07T060,2008,703
1415364,346,K07T060,2008,703
1415365,346,K07T060,2008,703
1415386,346,K07T060,2008,703
1415387,346,K07T060,2008,703
1415388,346,K07T060,2008,703
1415652,347,K09Q090,2009,703
1415653,347,K09Q090,2009,703
1415654,347,K09Q090,2009,703
1415655,347,K09Q090,2009,703
1415656,347,K09Q090,2009,703
1415657,347,K09Q090,2009,703
1415658,347,K09Q090,2009,703
1415659,347,K09Q090,2009,703
1415951,348,K11A050,2011,G96
1415952,348,K11A050,2011,G96
1415953,348,K11A050,2011,G96
1415954,348,K11A050,2011,G96
1416030,349,K10E90Y,2010,G96
1416031,349,K10E90Y,2010,G96
1416032,349,K10E90Y,2010,G96
1416033,349,K10E90Y,2010,G96
1416034,349,K10E90Y,2010,G96
1416035,349,K10E90Y,2010,G96
1416036,349,K10E90Y,2010,G96
1416037,349,K10E90Y,2010,G96
1416038,349,K10E90Y,2010,G96
1416039,349,K10E90Y,2010,G96
1416040,349,K10E90Y,2010,G96
1416041,349,K10E90Y,2010,G96
1416042,349,K10E90Y,2010,G96
1416043,349,K10E90Y,2010,G96
1416044,349,K10E90Y,2010,G96
1416045,349,K10E90Y,2010,G96
1416046,349,K10E90Y,2010,G96
1416047,349,K10E90Y,2010,G96
1416048,349,K10E90Y,2010,G96
1416049,349,K10E90Y,2010,G96
1416249,350,K10J050,2005,G96
1416250,350,K10J050,2005,G96
1416251,350,K10J050,2005,G96
1416252,350,K10J050,2005,G96
1416253,350,K10J050,2005,G96
1416254,350,K10J050,2005,G96
1416255,350,K10J050,2005,G96
1416256,350,K10J050,2005,G96
1416257,350,K10J050,2009,G96
1416258,350,K10J050,2009,G96
1416259,350,K10J050,2009,G96
1416260,350,K10J050,2009,G96
1416261,350,K10J050,2009,G96
1416262,350,K10J050,2009,G96
1416263,350,K10J050,2009,G96
1416264,350,K10J050,2009,G96
1416345,350,K10J050,2010,G96
1416346,350,K10J050,2010,G96
1416347,350,K10J050,2010,G96
1416348,350,K10J050,2010,G96
1416357,350,K10J050,2010,G96
1416358,350,K10J050,2010,G96
1416359,350,K10J050,2010,G96
1416360,350,K10J050,2010,G96
1416365,350,K10J050,2010,G96
1416366,350,K10J050,2010,G96
1416367,350,K10J050,2010,G96
1416368,350,K10J050,2010,G96
1417127,353,K09S020,2008,G96
1417128,353,K09S020,2008,G96
1417129,353,K09S020,2008,G96
1417130,353,K09S020,2008,G96
1417282,354,K10A020,2010,G96
1417283,354,K10A020,2010,G96
1417284,354,K10A020,2010,G96
1417285,354,K10A020,2010,G96
1418641,356,K10D010,2009,703
1418642,356,K10D010,2009,703
1418643,356,K10D010,2009,703
1418644,356,K10D010,2009,703
1418645,356,K10D010,2009,703
1418646,356,K10D010,2009,703
1418647,356,K10D010,2009,703
1418648,356,K10D010,2009,703
1418868,357,K08T040,2008,703
1418869,357,K08T040,2008,703
1418870,357,K08T040,2008,703
1418871,357,K08T040,2008,703
1418880,357,K08T040,2008,703
1418881,357,K08T040,2008,703
1418882,357,K08T040,2008,703
1418883,357,K08T040,2008,703
1418884,357,K08T040,2008,703
1418885,357,K08T040,2008,703
1418886,357,K08T040,2008,703
1418887,357,K08T040,2008,703
1418888,357,K08T040,2008,G96
1418889,357,K08T040,2008,G96
1418890,357,K08T040,2008,G96
1418891,357,K08T040,2008,G96
1418931,357,K08T040,2008,G96
1418932,357,K08T040,2008,G96
1418933,357,K08T040,2008,G96
1418934,357,K08T040,2008,G96
1418935,357,K08T040,2008,G96
1418936,357,K08T040,2008,G96
1418937,357,K08T040,2008,G96
1418938,357,K08T040,2008,G96
1418977,357,K08T040,2008,G96
1418978,357,K08T040,2008,G96
1418979,357,K08T040,2008,G96
1418980,357,K08T040,2008,G96
1419039,357,K08T040,2008,G96
1419040,357,K08T040,2008,G96
1419042,357,K08T040,2008,G96
1419043,357,K08T040,2008,G96
1419073,357,K08T040,2008,703
1419074,357,K08T040,2008,703
1419075,357,K08T040,2008,703
1419076,357,K08T040,2008,703
1419101,357,K08T040,2008,G96
1419102,357,K08T040,2008,G96
1419103,357,K08T040,2008,G96
1419104,357,K08T040,2008,G96
1419131,357,K08T040,2009,703
1419132,357,K08T040,2009,703
1419133,357,K08T040,2009,703
1419134,357,K08T040,2009,703
1419211,358,K12T010,2012,703
1419214,358,K12T010,2012,703
1419215,358,K12T010,2012,703
1419216,358,K12T010,2012,703
1419253,358,K12T010,2012,703
1419254,358,K12T010,2012,703
1419255,358,K12T010,2012,703
1419256,358,K12T010,2012,703
1419257,358,K12T010,2012,703
1419258,358,K12T010,2012,703
1419259,358,K12T010,2012,703
1419260,358,K12T010,2012,703
1419435,359,K07R41S,2007,703
1419436,359,K07R41S,2007,703
1419437,359,K07R41S,2007,703
1419438,359,K07R41S,2007,703
1419454,359,K07R41S,2007,G96
1419455,359,K07R41S,2007,G96
1419456,359,K07R41S,2007,G96
1419457,359,K07R41S,2007,G96
1419458,359,K07R41S,2007,G96
1419459,359,K07R41S,2007,G96
1419460,359,K07R41S,2007,G96
1419461,359,K07R41S,2007,G96
1419729,361,K06UB1R,2007,G96
1419730,361,K06UB1R,2007,G96
1419731,361,K06UB1R,2007,G96
1419732,361,K06UB1R,2007,G96
1420099,363,K11V05J,2011,G96
1420100,363,K11V05J,2011,G96
1420101,363,K11V05J,2011,G96
1420102,363,K11V05J,2011,G96
1420110,363,K11V05J,2012,703
1420111,363,K11V05J,2012,703
1420112,363,K11V05J,2012,703
1420113,363,K11V05J,2012,703
1420114,363,K11V05J,2012,703
1420115,363,K11V05J,2012,703
1420116,363,K11V05J,2012,703
1420117,363,K11V05J,2012,703
1420118,363,K11V05J,2012,G96
1420119,363,K11V05J,2012,G96
1420120,363,K11V05J,2012,G96
1420121,363,K11V05J,2012,G96
1420130,363,K11V05J,2012,G96
1420131,363,K11V05J,2012,G96
1420132,363,K11V05J,2012,G96
1420133,363,K11V05J,2012,G96
1420134,363,K11V05J,2012,703
1420135,363,K11V05J,2012,703
1420136,363,K11V05J,2012,703
1420156,363,K11V05J,2012,703
1420157,363,K11V05J,2012,703
1420158,363,K11V05J,2012,703
1420159,363,K11V05J,2012,703
1420163,363,K11V05J,2012,G96
1420164,363,K11V05J,2012,G96
1420165,363,K11V05J,2012,G96
1420166,363,K11V05J,2012,G96
1422230,366,K05J00N,2005,703
1422231,366,K05J00N,2005,703
1422232,366,K05J00N,2005,703
1422233,366,K05J00N,2005,703
1422250,366,K05J00N,2005,703
1422251,366,K05J00N,2005,703
1422252,366,K05J00N,2005,703
1422253,366,K05J00N,2005,703
1422309,367,K11C42R,2011,703
1422310,367,K11C42R,2011,703
1422311,367,K11C42R,2011,703
1422312,367,K11C42R,2011,703
1422347,367,K11C42R,2011,703
1422348,367,K11C42R,2011,703
1422349,367,K11C42R,2011,703
1422350,367,K11C42R,2011,703
1422359,367,K11C42R,2011,703
1422360,367,K11C42R,2011,703
1422361,367,K11C42R,2011,703
1422362,367,K11C42R,2011,703
1422371,367,K11C42R,2011,G96
1422372,367,K11C42R,2011,G96
1422373,367,K11C42R,2011,G96
1422374,367,K11C42R,2011,G96
1422379,367,K11C42R,2011,703
1422380,367,K11C42R,2011,703
1422381,367,K11C42R,2011,703
1422382,367,K11C42R,2011,703
1422383,367,K11C42R,2011,703
1422384,367,K11C42R,2011,703
1422385,367,K11C42R,2011,703
1422386,367,K11C42R,2011,703
1422387,367,K11C42R,2011,703
1422388,367,K11C42R,2011,703
1422389,367,K11C42R,2011,703
1422390,367,K11C42R,2011,703
1422391,367,K11C42R,2011,G96
1422392,367,K11C42R,2011,G96
1422393,367,K11C42R,2011,G96
1422394,367,K11C42R,2011,G96
1422438,368,K05R010,2005,703
1422439,368,K05R010,2005,703
1422440,368,K05R010,2005,703
1422441,368,K05R010,2005,703
1422654,368,K05R010,2005,703
1422655,368,K05R010,2005,703
1422656,368,K05R010,2005,703
1422657,368,K05R010,2005,703
1422668,368,K05R010,2005,703
1422669,368,K05R010,2005,703
1422670,368,K05R010,2005,703
1422671,368,K05R010,2005,703
1422692,368,K05R010,2005,703
1422693,368,K05R010,2005,703
1422694,368,K05R010,2005,703
1422695,368,K05R010,2005,703
1422738,368,K05R010,2005,703
1422739,368,K05R010,2005,703
1422740,368,K05R010,2005,703
1422741,368,K05R010,2005,703
1422754,368,K05R010,2005,703
1422755,368,K05R010,2005,703
1422756,368,K05R010,2005,703
1422757,368,K05R010,2005,703
1422793,368,K05R010,2005,703
1422794,368,K05R010,2005,703
1422795,368,K05R010,2005,703
1422796,368,K05R010,2005,703
1423234,369,K10A010,2010,703
1423235,369,K10A010,2010,703
1423236,369,K10A010,2010,703
1423237,369,K10A010,2010,703
1423238,369,K10A010,2010,703
1423239,369,K10A010,2010,703
1423240,369,K10A010,2010,703
1423241,369,K10A010,2010,G96
1423242,369,K10A010,2010,G96
1423243,369,K10A010,2010,G96
1423244,369,K10A010,2010,G96
1423252,369,K10A010,2010,703
1423253,369,K10A010,2010,703
1423254,369,K10A010,2010,703
1423255,369,K10A010,2010,703
1423380,369,K10A010,2010,703
1423381,369,K10A010,2010,703
1423382,369,K10A010,2010,703
1423383,369,K10A010,2010,703
1424100,372,K08O020,2008,G96
1424102,372,K08O020,2008,G96
1424103,372,K08O020,2008,G96
1424104,372,K08O020,2008,G96
1424357,372,K08O020,2008,G96
1424358,372,K08O020,2008,G96
1424359,372,K08O020,2008,G96
1424360,372,K08O020,2008,G96
1424439,372,K08O020,2009,G96
1424440,372,K08O020,2009,G96
1424441,372,K08O020,2009,G96
1424442,372,K08O020,2009,G96
1424457,372,K08O020,2009,703
1424458,372,K08O020,2009,703
1424459,372,K08O020,2009,703
1424460,372,K08O020,2009,703
1424467,372,K08O020,2009,703
1424468,372,K08O020,2009,703
1424469,372,K08O020,2009,703
1424470,372,K08O020,2009,703
1424471,372,K08O020,2009,703
1424472,372,K08O020,2009,703
1424807,373,K11W020,2012,G96
1424808,373,K11W020,2012,G96
1424809,373,K11W020,2012,G96
1424810,373,K11W020,2012,G96
1425433,374,K07V010,2007,703
1425434,374,K07V010,2007,703
1425435,374,K07V010,2007,703
1425436,374,K07V010,2007,703
1425441,374,K07V010,2007,703
1425442,374,K07V010,2007,703
1425443,374,K07V010,2007,703
1425444,374,K07V010,2007,703
1425450,374,K07V010,2007,703
1425451,374,K07V010,2007,703
1425452,374,K07V010,2007,703
1425453,374,K07V010,2007,703
1425454,374,K07V010,2007,703
1425455,374,K07V010,2007,703
1425456,374,K07V010,2007,703
1425457,374,K07V010,2007,703
1425475,374,K07V010,2007,G96
1425479,374,K07V010,2007,G96
1425481,374,K07V010,2007,G96
1425483,374,K07V010,2007,G96
1425549,374,K07V010,2007,G96
1425550,374,K07V010,2007,G96
1425551,374,K07V010,2007,G96
1425552,374,K07V010,2007,G96
1425633,374,K07V010,2008,G96
1425634,374,K07V010,2008,G96
1425635,374,K07V010,2008,G96
1425636,374,K07V010,2008,G96
1425728,375,K06D010,2005,703
1425729,375,K06D010,2005,703
1425730,375,K06D010,2005,703
1425731,375,K06D010,2005,703
1425732,375,K06D010,2005,703
1425733,375,K06D010,2005,703
1425734,375,K06D010,2005,703
1425738,375,K06D010,2006,703
1425739,375,K06D010,2006,703
1425740,375,K06D010,2006,703
1425741,375,K06D010,2006,703
1425742,375,K06D010,2006,703
1425743,375,K06D010,2006,703
1425744,375,K06D010,2006,703
1425745,375,K06D010,2006,703
1425770,375,K06D010,2006,G96
1425771,375,K06D010,2006,G96
1425772,375,K06D010,2006,G96
1425773,375,K06D010,2006,G96
1425786,375,K06D010,2006,G96
1425787,375,K06D010,2006,G96
1425788,375,K06D010,2006,G96
1425789,375,K06D010,2006,G96
1425795,375,K06D010,2006,G96
1425796,375,K06D010,2006,G96
1425797,375,K06D010,2006,G96
1425798,375,K06D010,2006,G96
1425807,375,K06D010,2006,G96
1425808,375,K06D010,2006,G96
1425809,375,K06D010,2006,G96
1425810,375,K06D010,2006,G96
1426131,376,K05G08F,2005,703
1426133,376,K05G08F,2005,703
1426134,376,K05G08F,2005,703
1426135,376,K05G08F,2005,703
1426187,376,K05G08F,2005,703
1426188,376,K05G08F,2005,703
1426189,376,K05G08F,2005,703
1426190,376,K05G08F,2005,703
1426833,378,K05Y020,2006,703
1426834,378,K05Y020,2006,703
1426835,378,K05Y020,2006,703
1426837,378,K05Y020,2006,703
1426838,378,K05Y020,2006,703
1426839,378,K05Y020,2006,703
1426840,378,K05Y020,2006,703
1426858,378,K05Y020,2007,703
1426859,378,K05Y020,2007,703
1426860,378,K05Y020,2007,703
1426861,378,K05Y020,2007,703
1426886,378,K05Y020,2008,G96
1426887,378,K05Y020,2008,G96
1426888,378,K05Y020,2008,G96
1426889,378,K05Y020,2008,G96
1426890,378,K05Y020,2008,G96
1426891,378,K05Y020,2008,G96
1426892,378,K05Y020,2008,G96
1426893,378,K05Y020,2008,703
1426894,378,K05Y020,2008,703
1426895,378,K05Y020,2008,703
1426896,378,K05Y020,2008,703
1426897,378,K05Y020,2008,703
1426898,378,K05Y020,2008,703
1426899,378,K05Y020,2008,703
1426906,378,K05Y020,2008,G96
1426907,378,K05Y020,2008,G96
1426908,378,K05Y020,2008,G96
1426909,378,K05Y020,2008,G96
1426914,378,K05Y020,2009,G96
1426915,378,K05Y020,2009,G96
1426916,378,K05Y020,2009,G96
1426917,378,K05Y020,2009,G96
1426927,378,K05Y020,2009,G96
1426928,378,K05Y020,2009,G96
1426929,378,K05Y020,2009,G96
1426930,378,K05Y020,2009,G96
1427595,379,K06F040,2006,703
1427596,379,K06F040,2006,703
1427597,379,K06F040,2006,703
1427598,379,K06F040,2006,703
1427604,379,K06F040,2006,703
1427605,379,K06F040,2006,703
1427606,379,K06F040,2006,703
1427607,379,K06F040,2006,703
1427610,379,K06F040,2006,703
1427611,379,K06F040,2006,703
1427612,379,K06F040,2006,703
1427613,379,K06F040,2006,703
1427617,379,K06F040,2006,G96
1427618,379,K06F040,2006,G96
1427619,379,K06F040,2006,G96
1427620,379,K06F040,2006,G96
1428145,382,K07R010,2007,G96
1428146,382,K07R010,2007,G96
1428147,382,K07R010,2007,G96
1428148,382,K07R010,2007,G96
1428158,382,K07R010,2007,G96
1428159,382,K07R010,2007,G96
1428160,382,K07R010,2007,G96
1428161,382,K07R010,2007,G96
1428267,382,K07R010,2007,G96
1428268,382,K07R010,2007,G96
1428269,382,K07R010,2007,G96
1428270,382,K07R010,2007,G96
1428283,382,K07R010,2007,G96
1428284,382,K07R010,2007,G96
1428285,382,K07R010,2007,G96
1428286,382,K07R010,2007,G96
1428287,382,K07R010,2007,703
1428288,382,K07R010,2007,703
1428289,382,K07R010,2007,703
1428290,382,K07R010,2007,703
1428294,382,K07R010,2007,G96
1428295,382,K07R010,2007,G96
1428296,382,K07R010,2007,G96
1428297,382,K07R010,2007,G96
1428305,382,K07R010,2007,G96
1428306,382,K07R010,2007,G96
1428307,382,K07R010,2007,G96
1428308,382,K07R010,2007,G96
1428317,382,K07R010,2007,G96
1428318,382,K07R010,2007,G96
1428319,382,K07R010,2007,G96
1428320,382,K07R010,2007,G96
1428321,382,K07R010,2007,703
1428322,382,K07R010,2007,703
1428323,382,K07R010,2007,703
1428324,382,K07R010,2007,703
1428337,382,K07R010,2007,G96
1428338,382,K07R010,2007,G96
1428339,382,K07R010,2007,G96
1428340,382,K07R010,2007,G96
1428360,382,K07R010,2008,G96
1428361,382,K07R010,2008,G96
1428362,382,K07R010,2008,G96
1428363,382,K07R010,2008,G96
1428378,382,K07R010,2008,703
1428379,382,K07R010,2008,703
1428380,382,K07R010,2008,703
1428381,382,K07R010,2008,703
1428382,382,K07R010,2008,G96
1428383,382,K07R010,2008,G96
1428384,382,K07R010,2008,G96
1428385,382,K07R010,2008,G96
1428693,383,K06S010,2006,703
1428694,383,K06S010,2006,703
1428695,383,K06S010,2006,703
1428696,383,K06S010,2006,703
1428697,383,K06S010,2006,703
1428698,383,K06S010,2006,703
1428699,383,K06S010,2006,703
1428700,383,K06S010,2006,703
1428701,383,K06S010,2006,703
1428702,383,K06S010,2006,703
1428703,383,K06S010,2006,703
1428704,383,K06S010,2006,703
1428705,383,K06S010,2006,703
1428706,383,K06S010,2006,703
1428707,383,K06S010,2006,703
1428708,383,K06S010,2006,703
1428735,383,K06S010,2006,703
1428736,383,K06S010,2006,703
1428737,383,K06S010,2006,703
1428882,383,K06S010,2006,G96
1428883,383,K06S010,2006,G96
1428884,383,K06S010,2006,G96
1428885,383,K06S010,2006,G96
1428912,383,K06S010,2006,703
1428913,383,K06S010,2006,703
1428914,383,K06S010,2006,703
1428915,383,K06S010,2006,703
1428973,383,K06S010,2006,G96
1428974,383,K06S010,2006,G96
1428975,383,K06S010,2006,G96
1428976,383,K06S010,2006,G96
1428978,383,K06S010,2006,G96
1428979,383,K06S010,2006,G96
1428980,383,K06S010,2006,G96
1428981,383,K06S010,2006,G96
1429005,383,K06S010,2006,703
1429006,383,K06S010,2006,703
1429007,383,K06S010,2006,703
1429008,383,K06S010,2006,703
1429009,383,K06S010,2006,G96
1429010,383,K06S010,2006,G96
1429011,383,K06S010,2006,G96
1429012,383,K06S010,2006,G96
1429013,383,K06S010,2006,G96
1429014,383,K06S010,2006,G96
1429015,383,K06S010,2006,G96
1429016,383,K06S010,2006,G96
1429017,383,K06S010,2006,703
1429018,383,K06S010,2006,703
1429019,383,K06S010,2006,703
1429021,383,K06S010,2006,G96
1429022,383,K06S010,2006,G96
1429023,383,K06S010,2006,G96
1429024,383,K06S010,2006,G96
1429717,385,K10U020,2010,703
1429718,385,K10U020,2010,703
1429719,385,K10U020,2010,703
1429720,385,K10U020,2010,703
1429721,385,K10U020,2010,703
1429722,385,K10U020,2010,703
1429723,385,K10U020,2010,703
1429724,385,K10U020,2010,703
1429725,385,K10U020,2010,703
1429726,385,K10U020,2010,703
1429727,385,K10U020,2010,703
1429728,385,K10U020,2010,703
1429729,385,K10U020,2010,G96
1429731,385,K10U020,2010,G96
1429732,385,K10U020,2010,G96
1429734,385,K10U020,2010,G96
1429808,385,K10U020,2010,703
1429809,385,K10U020,2010,703
1429810,385,K10U020,2010,703
1429811,385,K10U020,2010,703
1429833,385,K10U020,2010,G96
1429834,385,K10U020,2010,G96
1429835,385,K10U020,2010,G96
1429852,385,K10U020,2010,703
1429853,385,K10U020,2010,703
1429854,385,K10U020,2010,703
1429855,385,K10U020,2010,703
1429989,385,K10U020,2011,703
1429990,385,K10U020,2011,703
1429991,385,K10U020,2011,703
1429992,385,K10U020,2011,703
1430201,387,K08Y010,2008,703
1430202,387,K08Y010,2008,703
1430203,387,K08Y010,2008,703
1430204,387,K08Y010,2008,703
1430205,387,K08Y010,2008,703
1430206,387,K08Y010,2008,703
1430207,387,K08Y010,2008,703
1430208,387,K08Y010,2008,703
1430344,387,K08Y010,2009,G96
1430345,387,K08Y010,2009,G96
1430346,387,K08Y010,2009,G96
1430347,387,K08Y010,2009,G96
1430351,387,K08Y010,2009,703
1430352,387,K08Y010,2009,703
1430353,387,K08Y010,2009,703
1430354,387,K08Y010,2009,703
1430570,388,K07T040,2007,703
1430571,388,K07T040,2007,703
1430572,388,K07T040,2007,703
1430573,388,K07T040,2007,703
1430574,388,K07T040,2007,703
1430575,388,K07T040,2007,703
1430576,388,K07T040,2007,703
1430577,388,K07T040,2007,703
1430578,388,K07T040,2007,703
1430579,388,K07T040,2007,703
1430580,388,K07T040,2007,703
1430581,388,K07T040,2007,703
1430582,388,K07T040,2007,703
1430583,388,K07T040,2007,703
1430584,388,K07T040,2007,703
1430585,388,K07T040,2007,703
1430586,388,K07T040,2007,703
1430587,388,K07T040,2007,703
1430588,388,K07T040,2007,703
1430589,388,K07T040,2007,703
1430593,388,K07T040,2007,G96
1430594,388,K07T040,2007,G96
1430595,388,K07T040,2007,G96
1430596,388,K07T040,2007,G96
1430599,388,K07T040,2007,G96
1430600,388,K07T040,2007,G96
1430601,388,K07T040,2007,G96
1430602,388,K07T040,2007,G96
1430617,388,K07T040,2007,703
1430618,388,K07T040,2007,703
1430619,388,K07T040,2007,703
1430632,388,K07T040,2008,G96
1430633,388,K07T040,2008,G96
1430806,390,K06W010,2006,703
1430807,390,K06W010,2006,703
1430808,390,K06W010,2006,703
1430809,390,K06W010,2006,703
1430810,390,K06W010,2006,703
1430811,390,K06W010,2006,703
1430812,390,K06W010,2006,703
1430819,390,K06W010,2006,G96
1430820,390,K06W010,2006,G96
1430821,390,K06W010,2006,G96
1430822,390,K06W010,2006,G96
1430839,390,K06W010,2006,G96
1430840,390,K06W010,2006,G96
1430841,390,K06W010,2006,G96
1430842,390,K06W010,2006,G96
1430851,390,K06W010,2006,G96
1430852,390,K06W010,2006,G96
1430853,390,K06W010,2006,G96
1430860,390,K06W010,2006,703
1430861,390,K06W010,2006,703
1430862,390,K06W010,2006,703
1430908,390,K06W010,2007,703
1430909,390,K06W010,2007,703
1430910,390,K06W010,2007,703
1430911,390,K06W010,2007,703
1430913,390,K06W010,2007,703
1430914,390,K06W010,2007,703
1430915,390,K06W010,2007,703
1430916,390,K06W010,2007,703
1431153,391,K06F010,2006,703
1431154,391,K06F010,2006,703
1431155,391,K06F010,2006,703
1431156,391,K06F010,2006,G96
1431157,391,K06F010,2006,G96
1431158,391,K06F010,2006,G96
1431159,391,K06F010,2006,G96
1431163,391,K06F010,2006,703
1431164,391,K06F010,2006,703
1431165,391,K06F010,2006,703
1431166,391,K06F010,2006,703
1431172,391,K06F010,2006,G96
1431173,391,K06F010,2006,G96
1431174,391,K06F010,2006,G96
1431213,391,K06F010,2006,703
1431214,391,K06F010,2006,703
1431215,391,K06F010,2006,703
