,number,provisional_desig,year,obs
310308,,K09O030,2009,G96
310323,,K09O030,2009,G96
310324,,K09O030,2009,G96
310325,,K09O030,2009,G96
310326,,K09O030,2009,G96
310349,,K09O030,2009,703
310350,,K09O030,2009,703
310351,,K09O030,2009,703
310352,,K09O030,2009,703
310361,,K09O040,2009,703
310362,,K09O040,2009,703
310363,,K09O040,2009,703
310364,,K09O040,2009,703
310365,,K09O040,2009,703
310366,,K09O040,2009,703
310367,,K09O040,2009,703
310368,,K09O040,2009,703
310948,,K09O040,2009,703
310949,,K09O040,2009,703
310950,,K09O040,2009,703
310951,,K09O040,2009,703
310952,,K09O040,2009,703
310953,,K09O040,2009,703
310954,,K09O040,2009,703
311005,,K09O040,2009,703
311006,,K09O040,2009,703
311007,,K09O040,2009,703
311008,,K09O040,2009,703
319085,,K09P010,2012,703
319086,,K09P010,2012,703
319087,,K09P010,2012,703
319088,,K09P010,2012,703
320310,,K09P020,2008,G96
320311,,K09P020,2008,G96
320312,,K09P020,2008,G96
320313,,K09P020,2008,G96
320314,,K09P020,2008,703
320315,,K09P020,2008,703
320316,,K09P020,2008,703
320317,,K09P020,2008,G96
320318,,K09P020,2008,G96
320319,,K09P020,2008,G96
320320,,K09P020,2008,G96
320321,,K09P020,2009,703
320322,,K09P020,2009,703
320323,,K09P020,2009,703
320324,,K09P020,2009,703
320325,,K09P020,2009,703
320326,,K09P020,2009,703
320327,,K09P020,2009,703
320328,,K09P020,2009,703
320362,,K09P020,2009,703
320365,,K09P020,2009,703
320366,,K09P020,2009,703
320367,,K09P020,2009,703
320387,,K09P020,2009,703
320388,,K09P020,2009,703
320390,,K09P020,2009,703
320403,,K09P020,2009,703
320404,,K09P020,2009,703
320406,,K09P020,2009,703
320409,,K09P020,2009,703
320543,,K09P020,2009,G96
320544,,K09P020,2009,G96
320545,,K09P020,2009,G96
320546,,K09P020,2009,G96
320593,,K09P020,2009,703
320594,,K09P020,2009,703
320595,,K09P020,2009,703
320596,,K09P020,2009,703
320603,,K09P020,2009,703
320604,,K09P020,2009,703
320605,,K09P020,2009,703
320606,,K09P020,2009,703
320639,,K09P020,2009,703
320640,,K09P020,2009,703
320641,,K09P020,2009,703
320642,,K09P020,2009,703
320672,,K09P020,2010,703
320673,,K09P020,2010,703
320674,,K09P020,2010,703
320675,,K09P020,2010,703
320773,,K09P020,2010,G96
320774,,K09P020,2010,G96
320775,,K09P020,2010,G96
320776,,K09P020,2010,G96
321108,,K09Q050,2009,703
321110,,K09Q050,2009,703
321111,,K09Q050,2009,703
321112,,K09Q050,2009,703
322308,,K09S030,2009,G96
322309,,K09S030,2009,G96
322310,,K09S030,2009,G96
322311,,K09S030,2009,G96
322312,,K09S030,2009,G96
322313,,K09S030,2009,G96
322314,,K09S030,2009,G96
322315,,K09S030,2009,G96
322317,,K09S030,2009,G96
322318,,K09S030,2009,G96
322319,,K09S030,2009,G96
322320,,K09S030,2009,G96
322324,,K09S030,2009,G96
322326,,K09S030,2009,G96
322328,,K09S030,2009,G96
322330,,K09S030,2009,G96
322331,,K09S030,2009,G96
322332,,K09S030,2009,G96
322338,,K09S030,2009,G96
322339,,K09S030,2009,G96
322340,,K09S030,2009,G96
322341,,K09S030,2009,G96
322343,,K09S030,2009,G96
322344,,K09S030,2009,G96
323164,,K09T010,2010,703
323165,,K09T010,2010,703
323166,,K09T010,2010,703
323167,,K09T010,2010,703
323173,,K09T010,2010,703
323174,,K09T010,2010,703
323175,,K09T010,2010,703
323176,,K09T010,2010,703
323195,,K09T020,2009,703
323196,,K09T020,2009,703
323197,,K09T020,2009,703
323198,,K09T020,2009,703
323199,,K09T020,2009,703
323200,,K09T020,2009,703
323201,,K09T020,2009,703
323202,,K09T020,2009,703
323203,,K09T020,2009,703
323204,,K09T020,2009,703
323205,,K09T020,2009,703
323206,,K09T020,2009,703
323265,,K09T020,2009,G96
323266,,K09T020,2009,G96
323267,,K09T020,2009,G96
323316,,K09T020,2009,703
323317,,K09T020,2009,703
323319,,K09T020,2009,703
323320,,K09T020,2009,703
323429,,K09T020,2009,703
323430,,K09T020,2009,703
323431,,K09T020,2009,703
323432,,K09T020,2009,703
323938,,K09T020,2009,703
323939,,K09T020,2009,703
323940,,K09T020,2009,703
324183,,K09T030,2009,703
324184,,K09T030,2009,703
324185,,K09T030,2009,703
324186,,K09T030,2009,703
324243,,K09T030,2009,G96
324244,,K09T030,2009,G96
324245,,K09T030,2009,G96
324246,,K09T030,2009,G96
324321,,K09T030,2009,703
324322,,K09T030,2009,703
324326,,K09T030,2009,703
324331,,K09T030,2009,703
324361,,K09T030,2009,703
324362,,K09T030,2009,703
324363,,K09T030,2009,703
324374,,K09T030,2009,G96
324375,,K09T030,2009,G96
324376,,K09T030,2009,G96
324377,,K09T030,2009,G96
324380,,K09T030,2009,G96
324432,,K09T030,2009,703
324433,,K09T030,2009,703
324434,,K09T030,2009,703
324435,,K09T030,2009,703
324804,,K09U030,2009,703
324805,,K09U030,2009,703
324806,,K09U030,2009,703
324807,,K09U030,2009,703
324808,,K09U030,2009,703
324809,,K09U030,2009,703
324810,,K09U030,2009,703
324811,,K09U030,2009,703
324812,,K09U030,2009,703
324813,,K09U030,2009,703
324814,,K09U030,2009,703
324815,,K09U030,2009,703
324831,,K09U030,2009,703
324832,,K09U030,2009,703
324833,,K09U030,2009,703
324834,,K09U030,2009,703
324836,,K09U030,2009,G96
324839,,K09U030,2009,G96
324840,,K09U030,2009,G96
324841,,K09U030,2009,G96
324842,,K09U030,2009,G96
324843,,K09U030,2009,G96
324844,,K09U030,2009,G96
324845,,K09U030,2009,G96
324874,,K09U030,2009,703
324875,,K09U030,2009,703
324876,,K09U030,2009,703
324877,,K09U030,2009,703
324898,,K09U030,2009,703
324899,,K09U030,2009,703
324900,,K09U030,2009,703
324901,,K09U030,2009,703
324962,,K09U030,2009,703
324963,,K09U030,2009,703
324964,,K09U030,2009,703
324991,,K09U030,2009,703
324992,,K09U030,2009,703
324993,,K09U030,2009,703
324994,,K09U030,2009,703
325064,,K09U030,2009,703
325065,,K09U030,2009,703
325066,,K09U030,2009,703
325067,,K09U030,2009,703
325068,,K09U030,2009,703
325069,,K09U030,2009,G96
325070,,K09U030,2009,G96
325071,,K09U030,2009,G96
325072,,K09U030,2009,G96
325073,,K09U030,2009,G96
325169,,K09U030,2009,703
325170,,K09U030,2009,703
325171,,K09U030,2009,703
325427,,K09U050,2009,G96
325428,,K09U050,2009,G96
325429,,K09U050,2009,G96
325430,,K09U050,2009,G96
325431,,K09U050,2009,G96
325432,,K09U050,2009,G96
325433,,K09U050,2009,G96
325434,,K09U050,2009,G96
325438,,K09U050,2009,G96
325440,,K09U050,2009,G96
325441,,K09U050,2009,G96
325442,,K09U050,2009,G96
325476,,K09U050,2009,G96
325477,,K09U050,2009,G96
325478,,K09U050,2009,G96
325479,,K09U050,2009,G96
325480,,K09U050,2009,G96
325481,,K09U050,2009,G96
325482,,K09U050,2009,G96
325483,,K09U050,2009,G96
325491,,K09U050,2009,G96
325492,,K09U050,2009,G96
325493,,K09U050,2009,G96
325494,,K09U050,2009,G96
325495,,K09U050,2009,G96
326006,,K09U89G,2009,G96
326007,,K09U89G,2009,G96
326008,,K09U89G,2009,G96
326009,,K09U89G,2009,G96
326010,,K09U89G,2009,G96
326011,,K09U89G,2009,G96
326012,,K09U89G,2009,G96
326013,,K09U89G,2009,G96
326015,,K09U89G,2009,G96
326016,,K09U89G,2009,G96
326018,,K09U89G,2009,G96
326019,,K09U89G,2009,G96
326021,,K09U89G,2009,G96
326023,,K09U89G,2009,G96
326024,,K09U89G,2009,G96
326025,,K09U89G,2009,G96
326035,,K09U89G,2009,G96
326036,,K09U89G,2009,G96
326037,,K09U89G,2009,G96
326038,,K09U89G,2009,G96
326083,,K09U89G,2010,703
326084,,K09U89G,2010,703
326085,,K09U89G,2010,703
326086,,K09U89G,2010,703
326119,,K09U89G,2010,703
326120,,K09U89G,2010,703
326121,,K09U89G,2010,703
326122,,K09U89G,2010,703
326128,,K09U89G,2010,G96
326129,,K09U89G,2010,G96
326130,,K09U89G,2010,G96
326615,,K09U89G,2011,703
326616,,K09U89G,2011,703
326617,,K09U89G,2011,703
326618,,K09U89G,2011,703
326879,,K09U89G,2011,703
326880,,K09U89G,2011,703
326881,,K09U89G,2011,703
326882,,K09U89G,2011,703
327231,,K09W020,2008,G96
327232,,K09W020,2008,G96
327233,,K09W020,2008,G96
327234,,K09W020,2008,G96
327235,,K09W020,2009,703
327236,,K09W020,2009,703
327237,,K09W020,2009,703
327238,,K09W020,2009,703
327239,,K09W020,2009,703
327240,,K09W020,2009,703
327241,,K09W020,2009,703
327242,,K09W020,2009,G96
327243,,K09W020,2009,G96
327244,,K09W020,2009,G96
327245,,K09W020,2009,G96
327252,,K09W020,2009,G96
327253,,K09W020,2009,G96
327254,,K09W020,2009,G96
327255,,K09W020,2009,G96
327271,,K09W020,2009,G96
327272,,K09W020,2009,G96
327273,,K09W020,2009,G96
327274,,K09W020,2009,G96
327275,,K09W020,2009,G96
327670,,K09W51X,2009,703
327671,,K09W51X,2009,703
327672,,K09W51X,2009,703
328300,,K09Y010,2009,703
328301,,K09Y010,2009,703
328302,,K09Y010,2009,703
328303,,K09Y010,2009,703
328315,,K09Y010,2009,G96
328316,,K09Y010,2009,G96
328317,,K09Y010,2009,G96
328318,,K09Y010,2009,G96
329386,,K09Y010,2011,703
329387,,K09Y010,2011,703
329388,,K09Y010,2011,703
329389,,K09Y010,2011,703
329416,,K09Y010,2011,703
329418,,K09Y010,2011,703
329419,,K09Y010,2011,703
329420,,K09Y010,2011,703
329888,,K09Y010,2011,703
329889,,K09Y010,2011,703
329890,,K09Y010,2011,703
329891,,K09Y010,2011,703
330006,,K09Y020,2009,703
330007,,K09Y020,2009,703
330008,,K09Y020,2009,703
330009,,K09Y020,2009,703
330010,,K09Y020,2009,703
330011,,K09Y020,2009,703
330012,,K09Y020,2009,703
330013,,K09Y020,2009,703
330016,,K09Y020,2009,G96
330017,,K09Y020,2009,G96
330018,,K09Y020,2009,G96
330019,,K09Y020,2009,G96
330020,,K09Y020,2009,G96
330021,,K09Y020,2009,G96
330023,,K09Y020,2009,G96
330024,,K09Y020,2009,G96
330027,,K09Y020,2009,G96
330028,,K09Y020,2009,G96
330029,,K09Y020,2009,G96
330030,,K09Y020,2009,G96
330186,,K09Y020,2010,703
330187,,K09Y020,2010,703
330188,,K09Y020,2010,703
330189,,K09Y020,2010,G96
330190,,K09Y020,2010,703
330191,,K09Y020,2010,G96
330192,,K09Y020,2010,G96
330193,,K09Y020,2010,G96
330978,,K10A030,2010,703
330979,,K10A030,2010,703
330980,,K10A030,2010,703
330981,,K10A030,2010,703
330984,,K10A030,2010,G96
330985,,K10A030,2010,G96
330987,,K10A030,2010,G96
330988,,K10A030,2010,G96
331059,,K10A030,2010,G96
331060,,K10A030,2010,G96
331063,,K10A030,2010,G96
331155,,K10A030,2010,703
331156,,K10A030,2010,703
331241,,K10A030,2010,703
331242,,K10A030,2010,703
331243,,K10A030,2010,703
331244,,K10A030,2010,703
331281,,K10A030,2010,703
331282,,K10A030,2010,703
331283,,K10A030,2010,703
331284,,K10A030,2010,703
331285,,K10A030,2010,703
331375,,K10A030,2010,703
331377,,K10A030,2010,703
331379,,K10A030,2010,703
331381,,K10A030,2010,703
332766,,K10B010,2010,703
332768,,K10B010,2010,703
332770,,K10B010,2010,703
332771,,K10B010,2010,703
333924,,K10B010,2011,703
333925,,K10B010,2011,703
333926,,K10B010,2011,703
333927,,K10B010,2011,703
334925,,K10C010,2008,G96
334926,,K10C010,2008,G96
334927,,K10C010,2008,G96
334928,,K10C010,2008,G96
334932,,K10C010,2009,G96
334933,,K10C010,2009,G96
334934,,K10C010,2009,G96
334935,,K10C010,2009,G96
334936,,K10C010,2009,G96
334937,,K10C010,2009,G96
334938,,K10C010,2009,G96
334939,,K10C010,2009,G96
335011,,K10C010,2011,G96
335012,,K10C010,2011,G96
335013,,K10C010,2011,G96
335240,,K10D020,2011,G96
335241,,K10D020,2011,G96
335242,,K10D020,2011,G96
335243,,K10D020,2011,G96
335253,,K10D020,2011,G96
335254,,K10D020,2011,G96
335255,,K10D020,2011,G96
335256,,K10D020,2011,G96
335257,,K10D020,2011,703
335258,,K10D020,2011,703
335259,,K10D020,2011,703
335260,,K10D020,2011,703
335261,,K10D020,2011,703
335262,,K10D020,2011,G96
335263,,K10D020,2011,G96
335264,,K10D020,2011,G96
335265,,K10D020,2011,G96
335423,,K10D040,2008,G96
335424,,K10D040,2008,G96
335425,,K10D040,2008,G96
335426,,K10D040,2008,G96
335735,,K10D56G,2010,703
335736,,K10D56G,2010,703
335737,,K10D56G,2010,703
335738,,K10D56G,2010,703
335819,,K10E010,2010,703
335820,,K10E010,2010,703
335821,,K10E010,2010,703
335822,,K10E010,2010,703
335858,,K10E010,2010,703
335859,,K10E010,2010,703
335860,,K10E010,2010,703
335861,,K10E010,2010,703
335862,,K10E010,2010,703
335865,,K10E010,2010,703
335866,,K10E010,2010,703
335867,,K10E010,2010,703
335868,,K10E010,2010,703
335897,,K10E020,2010,G96
335898,,K10E020,2010,G96
335899,,K10E020,2010,G96
335900,,K10E020,2010,G96
335910,,K10E020,2010,703
335911,,K10E020,2010,703
335912,,K10E020,2010,703
335913,,K10E020,2010,703
335963,,K10E020,2010,G96
335964,,K10E020,2010,G96
335965,,K10E020,2010,G96
335966,,K10E020,2010,G96
336027,,K10E020,2010,G96
336028,,K10E020,2010,G96
336029,,K10E020,2010,G96
336030,,K10E020,2010,G96
336110,,K10E020,2010,703
336111,,K10E020,2010,703
336112,,K10E020,2010,703
336113,,K10E020,2010,703
336132,,K10E020,2010,G96
336136,,K10E020,2010,G96
336137,,K10E020,2010,G96
336138,,K10E020,2010,G96
336168,,K10E020,2010,G96
336169,,K10E020,2010,G96
336170,,K10E020,2010,G96
336171,,K10E020,2010,G96
336218,,K10E020,2010,703
336219,,K10E020,2010,703
336220,,K10E020,2010,703
336221,,K10E020,2010,703
336395,,K10E050,2010,G96
336396,,K10E050,2010,G96
336397,,K10E050,2010,G96
336399,,K10E050,2010,G96
336414,,K10E050,2010,G96
336415,,K10E050,2010,G96
336416,,K10E050,2010,G96
336417,,K10E050,2010,G96
337116,,K10F010,2010,703
337117,,K10F010,2010,703
337118,,K10F010,2010,703
337119,,K10F010,2010,703
337120,,K10F010,2010,703
337121,,K10F010,2010,703
337122,,K10F010,2010,703
337123,,K10F010,2010,703
337124,,K10F010,2010,703
337125,,K10F010,2010,703
337126,,K10F010,2010,703
337127,,K10F010,2010,G96
337128,,K10F010,2010,G96
337129,,K10F010,2010,G96
337130,,K10F010,2010,G96
337131,,K10F010,2010,703
337132,,K10F010,2010,G96
337133,,K10F010,2010,G96
337134,,K10F010,2010,G96
337135,,K10F010,2010,G96
337136,,K10F010,2010,703
337137,,K10F010,2010,703
337138,,K10F010,2010,703
337139,,K10F010,2010,703
337214,,K10F010,2010,G96
337215,,K10F010,2010,G96
337216,,K10F010,2010,G96
337336,,K10F010,2010,703
337338,,K10F010,2010,703
337341,,K10F010,2010,703
337342,,K10F010,2010,703
337369,,K10F010,2010,703
337370,,K10F010,2010,703
337371,,K10F010,2010,703
337372,,K10F010,2010,703
337385,,K10F010,2010,G96
337386,,K10F010,2010,G96
337387,,K10F010,2010,G96
337388,,K10F010,2010,G96
337443,,K10F030,2010,G96
337445,,K10F030,2010,G96
337447,,K10F030,2010,G96
337450,,K10F030,2010,G96
337514,,K10F030,2010,G96
337515,,K10F030,2010,G96
337516,,K10F030,2010,G96
337517,,K10F030,2010,G96
337562,,K10F030,2011,G96
337563,,K10F030,2011,G96
337564,,K10F030,2011,G96
337565,,K10F030,2011,G96
337569,,K10F030,2011,G96
337570,,K10F030,2011,G96
337571,,K10F030,2011,G96
338404,,K10F87B,2012,G96
338405,,K10F87B,2012,G96
338406,,K10F87B,2012,G96
338501,,K10G010,2010,703
338502,,K10G010,2010,703
338503,,K10G010,2010,703
338504,,K10G010,2010,703
338505,,K10G010,2010,703
338506,,K10G010,2010,703
338507,,K10G010,2010,703
338508,,K10G010,2010,703
338509,,K10G010,2010,703
338510,,K10G010,2010,703
338511,,K10G010,2010,703
338512,,K10G010,2010,703
338513,,K10G010,2010,G96
338514,,K10G010,2010,G96
338515,,K10G010,2010,G96
338516,,K10G010,2010,G96
338517,,K10G010,2010,G96
338518,,K10G010,2010,G96
338519,,K10G010,2010,G96
338520,,K10G010,2010,G96
338568,,K10G010,2010,703
338569,,K10G010,2010,703
338570,,K10G010,2010,703
338726,,K10G010,2010,G96
338727,,K10G010,2010,G96
338728,,K10G010,2010,G96
338729,,K10G010,2010,G96
338767,,K10G010,2010,G96
338768,,K10G010,2010,G96
338769,,K10G010,2010,G96
338771,,K10G010,2010,G96
338772,,K10G010,2010,G96
338773,,K10G010,2010,G96
338788,,K10G020,2010,703
338789,,K10G020,2010,703
338790,,K10G020,2010,703
338791,,K10G020,2010,703
338792,,K10G020,2010,703
338793,,K10G020,2010,703
338794,,K10G020,2010,703
338795,,K10G020,2010,703
338796,,K10G020,2010,G96
338797,,K10G020,2010,G96
338798,,K10G020,2010,G96
338799,,K10G020,2010,G96
338831,,K10G020,2010,G96
338833,,K10G020,2010,G96
338835,,K10G020,2010,G96
338836,,K10G020,2010,G96
338905,,K10G020,2010,G96
338906,,K10G020,2010,G96
338907,,K10G020,2010,G96
338944,,K10G020,2010,703
338945,,K10G020,2010,703
338946,,K10G020,2010,703
338947,,K10G020,2010,703
338969,,K10G020,2010,703
338970,,K10G020,2010,703
338971,,K10G020,2010,703
338972,,K10G020,2010,703
339021,,K10G020,2010,703
339022,,K10G020,2010,703
339023,,K10G020,2010,703
339059,,K10G020,2010,703
339060,,K10G020,2010,703
339061,,K10G020,2010,703
339062,,K10G020,2010,703
339082,,K10G020,2010,703
339083,,K10G020,2010,703
339084,,K10G020,2010,703
339085,,K10G020,2010,703
339096,,K10G020,2010,G96
339097,,K10G020,2010,G96
339098,,K10G020,2010,G96
339099,,K10G020,2010,G96
339115,,K10G020,2010,703
339116,,K10G020,2010,703
339117,,K10G020,2010,703
339118,,K10G020,2010,703
339403,,K10G020,2011,703
339404,,K10G020,2011,703
339405,,K10G020,2011,703
339406,,K10G020,2011,703
343048,,K10G030,2010,G96
343049,,K10G030,2010,G96
343050,,K10G030,2010,G96
343051,,K10G030,2010,G96
343082,,K10G030,2010,703
343083,,K10G030,2010,703
343084,,K10G030,2010,703
343085,,K10G030,2010,703
343116,,K10G030,2010,703
343117,,K10G030,2010,703
343118,,K10G030,2010,703
343119,,K10G030,2010,703
343130,,K10G030,2010,703
343131,,K10G030,2010,703
343132,,K10G030,2010,703
343133,,K10G030,2010,703
343240,,K10G030,2011,703
343241,,K10G030,2011,703
343242,,K10G030,2011,703
343243,,K10G030,2011,703
344035,,K10H020,2010,G96
344036,,K10H020,2010,G96
344037,,K10H020,2010,G96
344038,,K10H020,2010,G96
345480,,K10H040,2010,G96
345482,,K10H040,2010,G96
345483,,K10H040,2010,G96
345485,,K10H040,2010,G96
345505,,K10H050,2010,G96
345506,,K10H050,2010,G96
345507,,K10H050,2010,G96
345508,,K10H050,2010,G96
345509,,K10H050,2010,G96
345510,,K10H050,2010,G96
345511,,K10H050,2010,G96
345512,,K10H050,2010,G96
345513,,K10H050,2010,G96
345514,,K10H050,2010,G96
345515,,K10H050,2010,G96
345516,,K10H050,2010,G96
345547,,K10H050,2010,G96
345548,,K10H050,2010,G96
345549,,K10H050,2010,G96
345550,,K10H050,2010,G96
345763,,K10J010,2010,703
345764,,K10J010,2010,703
345765,,K10J010,2010,703
345766,,K10J010,2010,703
345767,,K10J010,2010,G96
345768,,K10J010,2010,G96
345769,,K10J010,2010,G96
345770,,K10J010,2010,G96
345771,,K10J010,2010,703
345772,,K10J010,2010,703
345773,,K10J010,2010,703
345774,,K10J010,2010,703
345775,,K10J010,2010,703
345788,,K10J010,2010,703
345789,,K10J010,2010,703
345790,,K10J010,2010,703
345791,,K10J010,2010,703
345970,,K10J010,2010,G96
345971,,K10J010,2010,G96
345972,,K10J010,2010,G96
345973,,K10J010,2010,G96
346046,,K10J010,2010,703
346047,,K10J010,2010,703
346048,,K10J010,2010,703
346049,,K10J010,2010,703
346209,,K10J010,2010,703
346210,,K10J010,2010,703
346211,,K10J010,2010,703
346212,,K10J010,2010,703
346549,,K10J020,2010,703
346550,,K10J020,2010,703
346551,,K10J020,2010,703
346552,,K10J020,2010,703
346954,,K10J020,2011,703
346955,,K10J020,2011,703
346956,,K10J020,2011,703
346957,,K10J020,2011,703
347085,,K10J030,2010,G96
347086,,K10J030,2010,G96
347087,,K10J030,2010,G96
347089,,K10J030,2010,G96
347252,,K10J030,2010,703
347253,,K10J030,2010,703
347254,,K10J030,2010,703
347255,,K10J030,2010,703
347319,,K10J030,2010,703
347320,,K10J030,2010,703
347321,,K10J030,2010,703
347322,,K10J030,2010,703
347555,,K10J040,2010,703
347556,,K10J040,2010,703
347558,,K10J040,2010,703
347561,,K10J040,2010,703
348229,,K10J81C,2012,703
348285,,K10J81C,2012,703
348286,,K10J81C,2012,703
348752,,K10K07W,2010,703
348753,,K10K07W,2010,703
348754,,K10K07W,2010,703
348755,,K10K07W,2010,703
348794,,K10K07W,2011,G96
348795,,K10K07W,2011,G96
348796,,K10K07W,2011,G96
348797,,K10K07W,2011,G96
348815,,K10K07W,2011,G96
348816,,K10K07W,2011,G96
348817,,K10K07W,2011,G96
348818,,K10K07W,2011,G96
348944,,K10L030,2010,703
348945,,K10L030,2010,703
348946,,K10L030,2010,703
348947,,K10L030,2010,703
349043,,K10L030,2011,703
349044,,K10L030,2011,703
349045,,K10L030,2011,703
349046,,K10L030,2011,703
349052,,K10L030,2012,703
349053,,K10L030,2012,703
349054,,K10L030,2012,703
349055,,K10L030,2012,703
349698,,K10LD5N,2010,703
349699,,K10LD5N,2010,703
349700,,K10LD5N,2010,703
349701,,K10LD5N,2010,703
349702,,K10LD5N,2010,703
349703,,K10LD5N,2010,703
349704,,K10LD5N,2010,703
349705,,K10LD5N,2010,703
349706,,K10LD5N,2010,703
349707,,K10LD5N,2010,703
349708,,K10LD5N,2010,703
349715,,K10M010,2010,G96
349716,,K10M010,2010,G96
349717,,K10M010,2010,G96
349718,,K10M010,2010,G96
349719,,K10M010,2010,G96
349720,,K10M010,2010,G96
349721,,K10M010,2010,G96
349722,,K10M010,2010,G96
349723,,K10M010,2010,G96
349724,,K10M010,2010,G96
349725,,K10M010,2010,G96
349726,,K10M010,2010,G96
349727,,K10M010,2010,G96
351180,,K10R010,2012,703
351181,,K10R010,2012,703
351182,,K10R010,2012,703
351183,,K10R010,2012,703
351254,,K10R010,2012,703
351255,,K10R010,2012,703
351256,,K10R010,2012,703
351257,,K10R010,2012,703
351457,,K10R010,2012,703
351458,,K10R010,2012,703
351557,,K10R010,2012,703
351558,,K10R010,2012,703
351559,,K10R010,2012,703
351560,,K10R010,2012,703
351567,,K10R010,2012,G96
351568,,K10R010,2012,G96
351569,,K10R010,2012,G96
351570,,K10R010,2012,G96
351721,,K10R010,2012,703
351722,,K10R010,2012,703
351723,,K10R010,2012,703
351724,,K10R010,2012,703
351769,,K10R010,2012,703
351770,,K10R010,2012,703
351771,,K10R010,2012,703
362288,,K10U010,2009,G96
362289,,K10U010,2009,G96
362290,,K10U010,2009,G96
362291,,K10U010,2009,G96
362295,,K10U010,2010,G96
362296,,K10U010,2010,G96
362297,,K10U010,2010,G96
362298,,K10U010,2010,G96
362299,,K10U010,2010,G96
362300,,K10U010,2010,G96
362301,,K10U010,2010,G96
362302,,K10U010,2010,G96
362303,,K10U010,2010,G96
362345,,K10U010,2010,G96
362346,,K10U010,2010,G96
362347,,K10U010,2010,G96
362348,,K10U010,2010,G96
362352,,K10U010,2010,703
362353,,K10U010,2010,703
362354,,K10U010,2010,703
362355,,K10U010,2010,703
362397,,K10U010,2011,G96
362398,,K10U010,2011,G96
362399,,K10U010,2011,G96
362400,,K10U010,2011,G96
362415,,K10U030,2010,G96
362416,,K10U030,2010,G96
362417,,K10U030,2010,G96
362418,,K10U030,2010,G96
362419,,K10U030,2010,G96
362420,,K10U030,2010,G96
362421,,K10U030,2010,G96
362426,,K10U030,2010,G96
362427,,K10U030,2010,G96
362428,,K10U030,2010,G96
362441,,K10U030,2010,G96
362442,,K10U030,2010,G96
362443,,K10U030,2010,G96
362499,,K10U030,2010,G96
362500,,K10U030,2010,G96
362501,,K10U030,2010,G96
362502,,K10U030,2010,G96
362583,,K10U030,2012,G96
362584,,K10U030,2012,G96
362585,,K10U030,2012,G96
362586,,K10U030,2012,G96
369107,,K10U55H,2010,G96
369108,,K10U55H,2010,G96
369109,,K10U55H,2010,G96
369110,,K10U55H,2010,G96
369129,,K10U55H,2010,G96
369130,,K10U55H,2010,G96
369131,,K10U55H,2010,G96
369132,,K10U55H,2010,G96
369133,,K10U55H,2010,703
369134,,K10U55H,2010,703
369135,,K10U55H,2010,703
369136,,K10U55H,2010,703
369149,,K10U55H,2010,G96
369150,,K10U55H,2010,G96
369151,,K10U55H,2010,G96
369152,,K10U55H,2010,G96
369178,,K10U55H,2011,703
369179,,K10U55H,2011,703
369180,,K10U55H,2011,703
369181,,K10U55H,2011,703
369232,,K10U55H,2012,703
369233,,K10U55H,2012,703
369234,,K10U55H,2012,703
369235,,K10U55H,2012,703
370717,,K10X010,2011,703
370718,,K10X010,2011,703
370719,,K10X010,2011,703
370720,,K10X010,2011,703
371243,,K10X010,2011,703
371244,,K10X010,2011,703
371245,,K10X010,2011,703
371246,,K10X010,2011,703
371291,,K10X010,2011,G96
371293,,K10X010,2011,G96
371295,,K10X010,2011,G96
371296,,K10X010,2011,G96
371507,,K10X010,2011,G96
371508,,K10X010,2011,G96
371509,,K10X010,2011,G96
371510,,K10X010,2011,G96
371512,,K10X010,2011,703
371514,,K10X010,2011,703
371515,,K10X010,2011,703
371517,,K10X010,2011,703
371706,,K10X010,2011,703
371707,,K10X010,2011,703
371708,,K10X010,2011,703
371709,,K10X010,2011,703
371908,,K10X010,2011,G96
371909,,K10X010,2011,G96
371910,,K10X010,2011,G96
371911,,K10X010,2011,G96
374558,,K11A030,2011,703
374559,,K11A030,2011,703
374560,,K11A030,2011,703
374561,,K11A030,2011,703
374562,,K11A030,2011,703
374563,,K11A030,2011,703
374564,,K11A030,2011,703
374565,,K11A030,2011,703
374566,,K11A030,2011,703
374567,,K11A030,2011,703
374568,,K11A030,2011,703
374594,,K11A030,2011,G96
374596,,K11A030,2011,G96
374598,,K11A030,2011,G96
374874,,K11A030,2011,703
374875,,K11A030,2011,703
374876,,K11A030,2011,703
374877,,K11A030,2011,703
374921,,K11A030,2011,703
374922,,K11A030,2011,703
374923,,K11A030,2011,703
374924,,K11A030,2011,703
375000,,K11A030,2011,703
375001,,K11A030,2011,703
375002,,K11A030,2011,703
375003,,K11A030,2011,703
375151,,K11A030,2011,703
375153,,K11A030,2011,703
375155,,K11A030,2011,703
375156,,K11A030,2011,703
375741,,K11A030,2011,703
375742,,K11A030,2011,703
375743,,K11A030,2011,703
375744,,K11A030,2011,703
376289,,K11A030,2012,G96
376290,,K11A030,2012,G96
376291,,K11A030,2012,G96
376292,,K11A030,2012,G96
376444,,K11C010,2011,G96
376445,,K11C010,2011,G96
376446,,K11C010,2011,G96
376447,,K11C010,2011,G96
377025,,K11C010,2011,G96
377026,,K11C010,2011,G96
377027,,K11C010,2011,G96
377028,,K11C010,2011,G96
377029,,K11C010,2011,G96
377030,,K11C010,2011,G96
377031,,K11C010,2011,G96
377032,,K11C010,2011,G96
377035,,K11C020,2011,G96
377036,,K11C020,2011,G96
377037,,K11C020,2011,G96
377038,,K11C020,2011,G96
